Year,Country,Region,Police force area,Monitored hate crime strand,GeoCode,Value
2013/14,England,East of England,Suffolk,Transgender,E23000025,0.0136153341339149
2013/14,England,East of England,,Transgender,E12000006,0.00890110635713657
2013/14,England,London,Metropolitan Police,Transgender,E23000001,0.00939481346835702
2013/14,England,London,,Transgender,E12000007,0.00962390378092288
2013/14,England,South East,Hampshire,Transgender,E23000030,0.0186942677143765
2013/14,England,South East,Kent,Transgender,E23000032,0.00453356167372296
2013/14,England,South East,Sussex,Transgender,E23000033,0.0153010949463543
2013/14,England,South East,Thames Valley,Transgender,E23000029,0.0185629592983374
2013/14,England,South East,,Transgender,E12000008,0.0127377437316084
2013/14,England,South West,Avon and Somerset,Transgender,E23000036,0.0177812113910119
2013/14,England,South West,Dorset,Transgender,E23000039,0.0225325827774191
2013/14,England,South West,Gloucestershire,Transgender,E23000037,0.00495332318452449
2013/14,England,South West,Wiltshire,Transgender,E23000038,0.00833969234874925
2013/14,England,South West,Devon & Cornwall,Transgender,E23000035,0.00177213634580759
2013/14,England,South West,,Transgender,E12000009,0.010413575136548
2013/14,Wales,,Dyfed-Powys,Transgender,W15000004,0.00580707727864873
2013/14,Wales,,Gwent,Transgender,W15000002,0.00863407246749703
2013/14,Wales,,North Wales,Transgender,W15000001,0.0144511594165199
2013/14,Wales,,South Wales,Transgender,W15000003,0.0223987691490166
2013/14,Wales,,,Transgender,W92000004,0.0152477994505601
2013/14,England,,,Transgender,E92000001,0.00931945393123806
2013/14,,,,Transgender,,0.00974569375985335
2013/14,England,North East,Cleveland,,E23000013,0.630644311248872
2013/14,England,North East,Durham,,E23000008,0.344409699478396
2013/14,England,North East,Northumbria,,E23000007,0.47153212260115
2013/14,England,North East,,,E12000001,0.475391316772656
2013/14,England,North West,Cheshire,,E23000006,0.647460601539216
2013/14,England,North West,Cumbria,,E23000002,0.473828979862268
2013/14,England,North West,Greater Manchester,,E23000005,1.1679798920346
2013/14,England,North West,Lancashire,,E23000003,0.699188342413023
2013/14,England,North West,Merseyside,,E23000004,1.21088512890265
2013/14,England,North West,,,E12000002,0.954913524928902
2013/14,England,Yorkshire and The Humber,North Yorkshire,,E23000009,0.680596540383717
2013/14,England,Yorkshire and The Humber,South Yorkshire,,E23000011,0.146522519922276
2013/14,England,Yorkshire and The Humber,West Yorkshire,,E23000010,0.294378960296137
2013/14,England,Yorkshire and The Humber,Humberside,,E23000012,2.08093187577736
2013/14,England,Yorkshire and The Humber,,,E12000003,0.623675579288575
2013/14,England,East Midlands,Derbyshire,,E23000018,0.407752950369945
2013/14,England,East Midlands,Leicestershire,,E23000021,0.843180931526157
2013/14,England,East Midlands,Lincolnshire,,E23000020,0.353411037744574
2013/14,England,East Midlands,Northamptonshire,,E23000022,0.573302776059442
2013/14,England,East Midlands,Nottinghamshire,,E23000019,0.628696187084087
2013/14,England,East Midlands,,,E12000004,0.575631122876476
2013/14,England,West Midlands,Staffordshire,,E23000015,0.751422011968563
2013/14,England,West Midlands,Warwickshire,,E23000017,0.353544281421248
2013/14,England,West Midlands,West Mercia,,E23000016,0.440388124416121
2013/14,England,West Midlands,West Midlands,,E12000005,1.06665229614061
2013/14,England,West Midlands,,,E12000005,1.63069544364508
2013/14,England,East of England,Bedfordshire,,E23000026,0.473260766682442
2013/14,England,East of England,Cambridgeshire,,E23000023,0.386041612119514
2013/14,England,East of England,Essex,,E23000028,0.600096289214467
2013/14,England,East of England,Hertfordshire,,E23000027,0.529498037613647
2013/14,England,East of England,Norfolk,,E23000024,0.453480896399706
2013/14,England,East of England,Suffolk,,E23000025,0.777435579046545
2013/14,England,East of England,,,E12000006,0.543975160203119
2013/14,England,London,"London, City of",,E23000034,9.5449790794979
2013/14,England,London,Metropolitan Police,,E23000001,1.27817031845444
2013/14,England,London,,,E12000007,1.28568225695514
2013/14,England,South East,Hampshire,,E23000030,0.552519468002683
2013/14,England,South East,Kent,,E23000032,0.6046637882328
2013/14,England,South East,Surrey,,E23000031,0.389718378563232
2013/14,England,South East,Sussex,,E23000033,0.631017155587653
2013/14,England,South East,Thames Valley,,E23000029,0.56509101677962
2013/14,England,South East,,,E12000008,0.5595508853528
2013/14,England,South West,Avon and Somerset,,E23000036,0.87802395558376
2013/14,England,South West,Dorset,,E23000039,1.37448754942256
2013/14,England,South West,Gloucestershire,,E23000037,0.326919330178616
2013/14,England,South West,Wiltshire,,E23000038,0.375286155693716
2013/14,England,South West,Devon & Cornwall,,E23000035,0.16894366496699
2013/14,England,South West,,,E12000009,0.582602337550087
2013/14,Wales,,Dyfed-Powys,,W15000004,0.162598163802164
2013/14,Wales,,Gwent,,W15000002,0.421342736413855
2013/14,Wales,,North Wales,,W15000001,0.562150101302627
2013/14,Wales,,South Wales,,W15000003,0.895950765960667
2013/14,Wales,,,,W92000004,0.608938714227689
2013/14,England,,,,E92000001,0.754690121937628
2013/14,,,,,,0.781060285474373
2012/13,England,North East,Cleveland,Race,E23000013,0.587407277403086
2012/13,England,North East,Durham,Race,E23000008,0.272758378039884
2012/13,England,North East,Northumbria,Race,E23000007,0.343319797125381
2012/13,England,North East,,Race,E12000001,0.378894136363461
2012/13,England,North West,Cheshire,Race,E23000006,0.42454613304384
2012/13,England,North West,Cumbria,Race,E23000002,0.284509841636212
2012/13,England,North West,Greater Manchester,Race,E23000005,1.00991448107825
2012/13,England,North West,Lancashire,Race,E23000003,0.426426721467617
2012/13,England,North West,Merseyside,Race,E23000004,0.75559333923182
2012/13,England,North West,,Race,E12000002,0.703100374812773
2012/13,England,Yorkshire and The Humber,North Yorkshire,Race,E23000009,0.535728079377459
2012/13,England,Yorkshire and The Humber,South Yorkshire,Race,E23000011,0.12128885680815
2012/13,England,Yorkshire and The Humber,West Yorkshire,Race,E23000010,0.224036031420384
2012/13,England,Yorkshire and The Humber,Humberside,Race,E23000012,1.81070137539486
2012/13,England,Yorkshire and The Humber,,Race,E12000003,0.519872228797949
2012/13,England,East Midlands,Derbyshire,Race,E23000018,0.390590670741829
2012/13,England,East Midlands,Leicestershire,Race,E23000021,0.731479666328235
2012/13,England,East Midlands,Lincolnshire,Race,E23000020,0.276835670902206
2012/13,England,East Midlands,Northamptonshire,Race,E23000022,0.528136847394144
2012/13,England,East Midlands,Nottinghamshire,Race,E23000019,0.466827068326011
2012/13,England,East Midlands,,Race,E12000004,0.488645237646437
2012/13,England,West Midlands,Staffordshire,Race,E23000015,0.586193066225297
2012/13,England,West Midlands,Warwickshire,Race,E23000017,0.419727943296579
2012/13,England,West Midlands,West Mercia,Race,E23000016,0.40817886365281
2012/13,England,West Midlands,West Midlands,Race,E12000005,0.890428114941963
2012/13,England,West Midlands,,Race,E12000005,1.3892126443688
2012/13,England,East of England,Bedfordshire,Race,E23000026,0.438386673045139
2012/13,England,East of England,Cambridgeshire,Race,E23000023,0.274944121289635
2012/13,England,East of England,Essex,Race,E23000028,0.48251237299585
2012/13,England,East of England,Hertfordshire,Race,E23000027,0.528741577332662
2012/13,England,East of England,Norfolk,Race,E23000024,0.307407124911302
2012/13,England,East of England,Suffolk,Race,E23000025,0.513428335782131
2012/13,England,East of England,,Race,E12000006,0.436236361900467
2012/13,England,London,"London, City of",Race,E23000034,9.20568122041031
2012/13,England,London,Metropolitan Police,Race,E23000001,1.13037774229242
2012/13,England,London,,Race,E12000007,1.13776843565806
2012/13,England,South East,Hampshire,Race,E23000030,0.440693099550169
2012/13,England,South East,Kent,Race,E23000032,0.394650145505792
2012/13,England,South East,Surrey,Race,E23000031,0.418886077853344
2012/13,England,South East,Sussex,Race,E23000033,0.347701287604449
2012/13,England,South East,Thames Valley,Race,E23000029,0.481356265929952
2012/13,England,South East,,Race,E12000008,0.422018451673672
2012/13,England,South West,Avon and Somerset,Race,E23000036,0.643733256745581
2012/13,England,South West,Dorset,Race,E23000039,0.972945452412971
2012/13,England,South West,Gloucestershire,Race,E23000037,0.257407096796693
2012/13,England,South West,Wiltshire,Race,E23000038,0.381698600718096
2012/13,England,South West,Devon & Cornwall,Race,E23000035,0.165195652858568
2012/13,England,South West,,Race,E12000009,0.44665957629704
2012/13,Wales,,Dyfed-Powys,Race,W15000004,0.141376972983441
2012/13,Wales,,Gwent,Race,W15000002,0.327000368524224
2012/13,Wales,,North Wales,Race,W15000001,0.470718417690901
2012/13,Wales,,South Wales,Race,W15000003,0.629022525366438
2012/13,Wales,,,Race,W92000004,0.454772130861168
2012/13,England,,,Race,E92000001,0.614987973637059
2012/13,,,,Race,,0.634442254034433
2012/13,England,North East,Cleveland,Religion,E23000013,0.0143270067659289
2012/13,England,North East,Durham,Religion,E23000008,0.0355070077921742
2012/13,England,North East,Northumbria,Religion,E23000007,0.00772294022163434
2012/13,England,North East,,Religion,E12000001,0.0157552328508133
2012/13,England,North West,Cumbria,Religion,E23000002,0.0300538565108674
2012/13,England,North West,Greater Manchester,Religion,E23000005,0.0558802076375291
2012/13,England,North West,Lancashire,Religion,E23000003,0.0320672894543648
2012/13,England,North West,Merseyside,Religion,E23000004,0.0187635404202744
2012/13,England,North West,,Religion,E12000002,0.0340187091607866
2012/13,England,Yorkshire and The Humber,North Yorkshire,Religion,E23000009,0.00373763776309855
2012/13,England,Yorkshire and The Humber,West Yorkshire,Religion,E23000010,0.00267772149108028
2012/13,England,Yorkshire and The Humber,Humberside,Religion,E23000012,0.04233654294988
2012/13,England,Yorkshire and The Humber,,Religion,E12000003,0.00921625875944266
2012/13,England,East Midlands,Derbyshire,Religion,E23000018,0.00976476676854573
2012/13,England,East Midlands,Leicestershire,Religion,E23000021,0.0614442919715717
2012/13,England,East Midlands,Lincolnshire,Religion,E23000020,0.0153024742709762
2012/13,England,East Midlands,Northamptonshire,Religion,E23000022,0.0128465719636413
2012/13,England,East Midlands,Nottinghamshire,Religion,E23000019,0.0154699028490101
2012/13,England,East Midlands,,Religion,E12000004,0.0240819785578441
2012/13,England,West Midlands,Warwickshire,Religion,E23000017,0.00547471230386843
2012/13,England,West Midlands,West Mercia,Religion,E23000016,0.00406552653040648
2012/13,England,West Midlands,West Midlands,Religion,E12000005,0.029680937164732
2012/13,England,West Midlands,,Religion,E12000005,0.033300563648236
2012/13,England,East of England,Bedfordshire,Religion,E23000026,0.00799975680739305
2012/13,England,East of England,Cambridgeshire,Religion,E23000023,0.0147291493548018
2012/13,England,East of England,Essex,Religion,E23000028,0.00976513135824935
2012/13,England,East of England,Hertfordshire,Religion,E23000027,0.0212559428073432
2012/13,England,East of England,Norfolk,Religion,E23000024,0.00924532706500158
2012/13,England,East of England,Suffolk,Religion,E23000025,0.0245790160746765
2012/13,England,East of England,,Religion,E12000006,0.0142195787348231
2012/13,England,London,"London, City of",Religion,E23000034,0.394529195160441
2012/13,England,London,Metropolitan Police,Religion,E23000001,0.0760170899911032
2012/13,England,London,,Religion,E12000007,0.0763085991967857
2012/13,England,South East,Hampshire,Religion,E23000030,0.026107411110792
2012/13,England,South East,Kent,Religion,E23000032,0.00686348079140509
2012/13,England,South East,Surrey,Religion,E23000031,0.0166155229211138
2012/13,England,South East,Sussex,Religion,E23000033,0.0215772075641058
2012/13,England,South East,Thames Valley,Religion,E23000029,0.0130684959076005
2012/13,England,South East,,Religion,E12000008,0.0167340287735893
2012/13,England,South West,Avon and Somerset,Religion,E23000036,0.0328056371226113
2012/13,England,South West,Dorset,Religion,E23000039,0.0199920298441021
2012/13,England,South West,Wiltshire,Religion,E23000038,0.00838898023556256
2012/13,England,South West,Devon & Cornwall,Religion,E23000035,0.00594228967117151
2012/13,England,South West,,Religion,E12000009,0.0157314064607762
2012/13,Wales,,Gwent,Religion,W15000002,0.00692064272008941
2012/13,Wales,,North Wales,Religion,W15000001,0.0101385505348809
2012/13,Wales,,South Wales,Religion,W15000003,0.0209415637298321
2012/13,Wales,,,Religion,W92000004,0.0126867761828223
2012/13,England,,,Religion,E92000001,0.0276854881438532
2012/13,,,,Religion,,0.0278073411239143
2012/13,England,North East,Cleveland,Sexual orientation,E23000013,0.01611788261167
2012/13,England,North East,Durham,Sexual orientation,E23000008,0.0823116998818585
2012/13,England,North East,Northumbria,Sexual orientation,E23000007,0.0259771625636791
2012/13,England,North East,,Sexual orientation,E12000001,0.0372745752811924
2012/13,England,North West,Cheshire,Sexual orientation,E23000006,0.0610648547528812
2012/13,England,North West,Cumbria,Sexual orientation,E23000002,0.0801436173623132
2012/13,England,North West,Greater Manchester,Sexual orientation,E23000005,0.103988995669839
2012/13,England,North West,Lancashire,Sexual orientation,E23000003,0.0504889238217659
2012/13,England,North West,Merseyside,Sexual orientation,E23000004,0.101756123048411
2012/13,England,North West,,Sexual orientation,E12000002,0.0845527252585527
2012/13,England,Yorkshire and The Humber,North Yorkshire,Sexual orientation,E23000009,0.0622939627183091
2012/13,England,Yorkshire and The Humber,South Yorkshire,Sexual orientation,E23000011,0.017010022601143
2012/13,England,Yorkshire and The Humber,West Yorkshire,Sexual orientation,E23000010,0.0276697887411629
2012/13,England,Yorkshire and The Humber,Humberside,Sexual orientation,E23000012,0.183458352782813
2012/13,England,Yorkshire and The Humber,,Sexual orientation,E12000003,0.0571784216912361
2012/13,England,East Midlands,Derbyshire,Sexual orientation,E23000018,0.0546826939038561
2012/13,England,East Midlands,Leicestershire,Sexual orientation,E23000021,0.0741232728545945
2012/13,England,East Midlands,Lincolnshire,Sexual orientation,E23000020,0.0361694846404892
2012/13,England,East Midlands,Northamptonshire,Sexual orientation,E23000022,0.0599506691636596
2012/13,England,East Midlands,Nottinghamshire,Sexual orientation,E23000019,0.0454997142617944
2012/13,England,East Midlands,,Sexual orientation,E12000004,0.0547317694496457
2012/13,England,West Midlands,Staffordshire,Sexual orientation,E23000015,0.075315827394272
2012/13,England,West Midlands,Warwickshire,Sexual orientation,E23000017,0.038322986127079
2012/13,England,West Midlands,West Mercia,Sexual orientation,E23000016,0.0398421599979834
2012/13,England,West Midlands,West Midlands,Sexual orientation,E12000005,0.0655152393514208
2012/13,England,West Midlands,,Sexual orientation,E12000005,0.12089552454903
2012/13,England,East of England,Bedfordshire,Sexual orientation,E23000026,0.0143995622533075
2012/13,England,East of England,Cambridgeshire,Sexual orientation,E23000023,0.0184114366935023
2012/13,England,East of England,Essex,Sexual orientation,E23000028,0.0683559195077454
2012/13,England,East of England,Hertfordshire,Sexual orientation,E23000027,0.0363122356292113
2012/13,England,East of England,Norfolk,Sexual orientation,E23000024,0.0577832941562598
2012/13,England,East of England,Suffolk,Sexual orientation,E23000025,0.0996815651917436
2012/13,England,East of England,,Sexual orientation,E12000006,0.051969174661794
2012/13,England,London,"London, City of",Sexual orientation,E23000034,1.31509731720147
2012/13,England,London,Metropolitan Police,Sexual orientation,E23000001,0.136372972852502
2012/13,England,London,,Sexual orientation,E12000007,0.137451767007459
2012/13,England,South East,Hampshire,Sexual orientation,E23000030,0.0971195693321463
2012/13,England,South East,Kent,Sexual orientation,E23000032,0.0457565386093672
2012/13,England,South East,Surrey,Sexual orientation,E23000031,0.0332310458422277
2012/13,England,South East,Sussex,Sexual orientation,E23000033,0.07336250571796
2012/13,England,South East,Thames Valley,Sexual orientation,E23000029,0.0618575472959757
2012/13,England,South East,,Sexual orientation,E12000008,0.0647583990210822
2012/13,England,South West,Avon and Somerset,Sexual orientation,E23000036,0.0687061456718842
2012/13,England,South West,Dorset,Sexual orientation,E23000039,0.16260184273203
2012/13,England,South West,Gloucestershire,Sexual orientation,E23000037,0.0298924370473579
2012/13,England,South West,Wiltshire,Sexual orientation,E23000038,0.0293614308244689
2012/13,England,South West,Devon & Cornwall,Sexual orientation,E23000035,0.0166384110792802
2012/13,England,South West,,Sexual orientation,E12000009,0.0548726439643743
2012/13,Wales,,Dyfed-Powys,Sexual orientation,W15000004,0.0174300377650818
2012/13,Wales,,Gwent,Sexual orientation,W15000002,0.0570953024407376
2012/13,Wales,,North Wales,Sexual orientation,W15000001,0.0811084042790476
2012/13,Wales,,South Wales,Sexual orientation,W15000003,0.0938492300485068
2012/13,Wales,,,Sexual orientation,W92000004,0.0712411277958483
2012/13,England,,,Sexual orientation,E92000001,0.0727374978850324
2012/13,,,,Sexual orientation,,0.0753255438836612
2012/13,England,North East,Cleveland,Disability,E23000013,0.01611788261167
2012/13,England,North East,Durham,Disability,E23000008,0.0387349175914628
2012/13,England,North East,Northumbria,Disability,E23000007,0.0266792480383731
2012/13,England,North East,,Disability,E12000001,0.027283452009945
2012/13,England,North West,Cheshire,Disability,E23000006,0.026170652036949
2012/13,England,North West,Cumbria,Disability,E23000002,0.0400718086811566
2012/13,England,North West,Greater Manchester,Disability,E23000005,0.024794529216652
2012/13,England,North West,Lancashire,Disability,E23000003,0.0443483790326322
2012/13,England,North West,Merseyside,Disability,E23000004,0.0793842094703918
2012/13,England,North West,,Disability,E12000002,0.0407942196990346
2012/13,England,Yorkshire and The Humber,North Yorkshire,Disability,E23000009,0.0436057739028164
2012/13,England,Yorkshire and The Humber,South Yorkshire,Disability,E23000011,0.00221869860014909
2012/13,England,Yorkshire and The Humber,West Yorkshire,Disability,E23000010,0.00312400840626033
2012/13,England,Yorkshire and The Humber,Humberside,Disability,E23000012,0.131351838382961
2012/13,England,Yorkshire and The Humber,,Disability,E12000003,0.0312224276340302
2012/13,England,East Midlands,Derbyshire,Disability,E23000018,0.0439414504584558
2012/13,England,East Midlands,Leicestershire,Disability,E23000021,0.047790004866778
2012/13,England,East Midlands,Lincolnshire,Disability,E23000020,0.0194758763448788
2012/13,England,East Midlands,Northamptonshire,Disability,E23000022,0.0528136847394144
2012/13,England,East Midlands,Nottinghamshire,Disability,E23000019,0.0209298685604254
2012/13,England,East Midlands,,Disability,E12000004,0.0367797490701619
2012/13,England,West Midlands,Staffordshire,Disability,E23000015,0.0544451764295942
2012/13,England,West Midlands,Warwickshire,Disability,E23000017,0.0200739451141842
2012/13,England,West Midlands,West Mercia,Disability,E23000016,0.0439076865283899
2012/13,England,West Midlands,West Midlands,Disability,E12000005,0.0119447673955629
2012/13,England,West Midlands,,Disability,E12000005,0.0571900984393618
2012/13,England,East of England,Bedfordshire,Disability,E23000026,0.00479985408443583
2012/13,England,East of England,Cambridgeshire,Disability,E23000023,0.00368228733870047
2012/13,England,East of England,Essex,Disability,E23000028,0.0367628474663505
2012/13,England,East of England,Hertfordshire,Disability,E23000027,0.017713285672786
2012/13,England,East of England,Norfolk,Disability,E23000024,0.0889862730006402
2012/13,England,East of England,Suffolk,Disability,E23000025,0.167956609843622
2012/13,England,East of England,,Disability,E12000006,0.0490914027749846
2012/13,England,London,Metropolitan Police,Disability,E23000001,0.013010849000062
2012/13,England,London,,Disability,E12000007,0.012998941188096
2012/13,England,South East,Hampshire,Disability,E23000030,0.0271517075552237
2012/13,England,South East,Kent,Disability,E23000032,0.0183026154437469
2012/13,England,South East,Surrey,Disability,E23000031,0.0358545494613509
2012/13,England,South East,Sussex,Disability,E23000033,0.0295915989450595
2012/13,England,South East,Thames Valley,Disability,E23000029,0.0209095934521608
2012/13,England,South East,,Disability,E12000008,0.0253302764312551
2012/13,England,South West,Avon and Somerset,Disability,E23000036,0.0464230713999217
2012/13,England,South West,Dorset,Disability,E23000039,0.0972945452412971
2012/13,England,South West,Gloucestershire,Disability,E23000037,0.011624836629528
2012/13,England,South West,Wiltshire,Disability,E23000038,0.00838898023556256
2012/13,England,South West,Devon & Cornwall,Disability,E23000035,0.0184210979806317
2012/13,England,South West,,Disability,E12000009,0.0355829431850891
2012/13,Wales,,Dyfed-Powys,Disability,W15000004,0.0154933669022949
2012/13,Wales,,Gwent,Disability,W15000002,0.0190317674802458
2012/13,Wales,,North Wales,Disability,W15000001,0.0463476595880272
2012/13,Wales,,South Wales,Disability,W15000003,0.0651515316039221
2012/13,Wales,,,Disability,W92000004,0.0439157637097695
2012/13,England,,,Disability,E92000001,0.03105036853946
2012/13,,,,Disability,,0.0325803748832639
2012/13,England,North East,Cleveland,Transgender,E23000013,0.0125361309201878
2012/13,England,North East,Durham,Transgender,E23000008,0.0129116391971542
2012/13,England,North East,Northumbria,Transgender,E23000007,0.00280834189877612
2012/13,England,North East,,Transgender,E12000001,0.00730120546745007
2012/13,England,North West,Cheshire,Transgender,E23000006,0.00969283408775892
2012/13,England,North West,Cumbria,Transgender,E23000002,0.0120215426043469
2012/13,England,North West,Greater Manchester,Transgender,E23000005,0.00444081120298244
2012/13,England,North West,Lancashire,Transgender,E23000003,0.00682282754348187
2012/13,England,North West,Merseyside,Transgender,E23000004,0.00577339705239213
2012/13,England,North West,,Transgender,E12000002,0.0064931975991543
2012/13,England,Yorkshire and The Humber,North Yorkshire,Transgender,E23000009,0.00622939627183092
2012/13,England,Yorkshire and The Humber,Humberside,Transgender,E23000012,0.00976997144997232
2012/13,England,Yorkshire and The Humber,,Transgender,E12000003,0.00319747752878623
2012/13,England,East Midlands,Derbyshire,Transgender,E23000018,0.00683533673798201
2012/13,England,East Midlands,Leicestershire,Transgender,E23000021,0.0107283684394807
2012/13,England,East Midlands,Lincolnshire,Transgender,E23000020,0.0083468041478052
2012/13,England,East Midlands,,Transgender,E12000004,0.00569210402276316
2012/13,England,West Midlands,Staffordshire,Transgender,E23000015,0.00635193725011932
2012/13,England,West Midlands,Warwickshire,Transgender,E23000017,0.00547471230386843
2012/13,England,West Midlands,West Mercia,Transgender,E23000016,0.00813105306081296
2012/13,England,West Midlands,,Transgender,E12000005,0.00723925296700782
2012/13,England,East of England,Cambridgeshire,Transgender,E23000023,0.00368228733870047
2012/13,England,East of England,Essex,Transgender,E23000028,0.01665816525819
2012/13,England,East of England,Hertfordshire,Transgender,E23000027,0.0061996499854751
2012/13,England,East of England,Norfolk,Transgender,E23000024,0.0115566588312519
2012/13,England,East of England,Suffolk,Transgender,E23000025,0.0300410196468268
2012/13,England,East of England,,Transgender,E12000006,0.0123574910433582
2012/13,England,London,Metropolitan Police,Transgender,E23000001,0.00602354120373242
2012/13,England,London,,Transgender,E12000007,0.00601802832782222
2012/13,England,South East,Sussex,Transgender,E23000033,0.0123298328937747
2012/13,England,South East,Thames Valley,Transgender,E23000029,0.0130684959076005
2012/13,England,South East,,Transgender,E12000008,0.00584544840721273
2012/13,England,South West,Avon and Somerset,Transgender,E23000036,0.00804666570931977
2012/13,England,South West,Dorset,Transgender,E23000039,0.027988841781743
2012/13,England,South West,,Transgender,E12000009,0.00711658863701783
2012/13,Wales,,Gwent,Transgender,W15000002,0.00519048204006706
2012/13,Wales,,North Wales,Transgender,W15000001,0.0101385505348809
2012/13,Wales,,South Wales,Transgender,W15000003,0.00698052124327737
2012/13,Wales,,,Transgender,W92000004,0.0061807371147083
2012/13,England,,,Transgender,E92000001,0.00635588519170163
2012/13,,,,Transgender,,0.00638172291527851
2012/13,England,North East,Cleveland,,E23000013,0.642924428621061
2012/13,England,North East,Durham,,E23000008,0.401874770011426
2012/13,England,North East,Northumbria,,E23000007,0.402294976999679
2012/13,England,North East,,,E12000001,0.453827560897817
2012/13,England,North West,Cheshire,,E23000006,0.522443757330205
2012/13,England,North West,Cumbria,,E23000002,0.412739629415913
2012/13,England,North West,Greater Manchester,,E23000005,1.15535104797593
2012/13,England,North West,Lancashire,,E23000003,0.530133700128542
2012/13,England,North West,Merseyside,,E23000004,0.951167164381604
2012/13,England,North West,,,E12000002,0.841574871438216
2012/13,England,Yorkshire and The Humber,North Yorkshire,,E23000009,0.651594850033514
2012/13,England,Yorkshire and The Humber,South Yorkshire,,E23000011,0.141996710409542
2012/13,England,Yorkshire and The Humber,West Yorkshire,,E23000010,0.256614976228527
2012/13,England,Yorkshire and The Humber,Humberside,,E23000012,2.12225490941065
2012/13,England,Yorkshire and The Humber,,,E12000003,0.610342034171254
2012/13,England,East Midlands,Derbyshire,,E23000018,0.498979581872686
2012/13,England,East Midlands,Leicestershire,,E23000021,0.89533111158576
2012/13,England,East Midlands,Lincolnshire,,E23000020,0.346392372133916
2012/13,England,East Midlands,Northamptonshire,,E23000022,0.656602567030557
2012/13,England,East Midlands,Nottinghamshire,,E23000019,0.539626611144882
2012/13,England,East Midlands,,,E12000004,0.59788984946793
2012/13,England,West Midlands,Staffordshire,,E23000015,0.719583748477803
2012/13,England,West Midlands,Warwickshire,,E23000017,0.489074299145579
2012/13,England,West Midlands,West Mercia,,E23000016,0.494368026097428
2012/13,England,West Midlands,West Midlands,,E12000005,0.964268495205442
2012/13,England,West Midlands,,,E12000005,1.56838415530224
2012/13,England,East of England,Bedfordshire,,E23000026,0.47198565163619
2012/13,England,East of England,Cambridgeshire,,E23000023,0.300720132660538
2012/13,England,East of England,Essex,,E23000028,0.613480017094724
2012/13,England,East of England,Hertfordshire,,E23000027,0.59428073432197
2012/13,England,East of England,Norfolk,,E23000024,0.474978677964456
2012/13,England,East of England,Suffolk,,E23000025,0.8247625393947
2012/13,England,East of England,,,E12000006,0.557610623244135
2012/13,England,London,"London, City of",,E23000034,10.2577590741714
2012/13,England,London,Metropolitan Police,,E23000001,1.24940291647818
2012/13,England,London,,,E12000007,1.25764755994828
2012/13,England,South East,Hampshire,,E23000030,0.585328157103957
2012/13,England,South East,Kent,,E23000032,0.463284953419843
2012/13,England,South East,Surrey,,E23000031,0.494967682807918
2012/13,England,South East,Sussex,,E23000033,0.472232599831574
2012/13,England,South East,Thames Valley,,E23000029,0.576320669525182
2012/13,England,South East,,,E12000008,0.525631890107403
2012/13,England,South West,Avon and Somerset,,E23000036,0.749577859537403
2012/13,England,South West,Dorset,,E23000039,1.28082271201214
2012/13,England,South West,Gloucestershire,,E23000037,0.300585061420654
2012/13,England,South West,Wiltshire,,E23000038,0.421546256837018
2012/13,England,South West,Devon & Cornwall,,E23000035,0.201443619852714
2012/13,England,South West,,,E12000009,0.541797129655068
2012/13,Wales,,Dyfed-Powys,,W15000004,0.176237048513605
2012/13,Wales,,Gwent,,W15000002,0.410048081165297
2012/13,Wales,,North Wales,,W15000001,0.605416303368605
2012/13,Wales,,South Wales,,W15000003,0.790350127433293
2012/13,Wales,,,,W92000004,0.57415794776106
2012/13,England,,,,E92000001,0.722963246776084
2012/13,,,,,,0.746785326407272
2011/12,England,North East,Cleveland,Race,E23000013,0.550727965499673
2011/12,England,North East,Durham,Race,E23000008,0.366970697308989
2011/12,England,North East,Northumbria,Race,E23000007,0.392137812856628
2011/12,England,North East,,Race,E12000001,0.420190560848484
2011/12,England,North West,Cheshire,Race,E23000006,0.280939016791209
2011/12,England,North West,Cumbria,Race,E23000002,0.388142059993957
2011/12,England,North West,Greater Manchester,Race,E23000005,1.10747579677558
2011/12,England,North West,Lancashire,Race,E23000003,0.524192582606523
2011/12,England,North West,Merseyside,Race,E23000004,0.801726572854277
2011/12,England,North West,,Race,E12000002,0.75538966272631
2011/12,England,Yorkshire and The Humber,North Yorkshire,Race,E23000009,0.519406399837794
2011/12,England,Yorkshire and The Humber,South Yorkshire,Race,E23000011,0.104925937915099
2011/12,England,Yorkshire and The Humber,West Yorkshire,Race,E23000010,0.198889183705812
2011/12,England,Yorkshire and The Humber,Humberside,Race,E23000012,2.00425468412837
2011/12,England,Yorkshire and The Humber,,Race,E12000003,0.536854422629047
2011/12,England,East Midlands,Derbyshire,Race,E23000018,0.431528660858683
2011/12,England,East Midlands,Leicestershire,Race,E23000021,0.864111580371705
2011/12,England,East Midlands,Lincolnshire,Race,E23000020,0.286806348353591
2011/12,England,East Midlands,Northamptonshire,Race,E23000022,0.657091763729399
2011/12,England,East Midlands,Nottinghamshire,Race,E23000019,0.496930856013826
2011/12,England,East Midlands,,Race,E12000004,0.556039430093744
2011/12,England,West Midlands,Staffordshire,Race,E23000015,0.587289952789172
2011/12,England,West Midlands,Warwickshire,Race,E23000017,0.479367089070796
2011/12,England,West Midlands,West Mercia,Race,E23000016,0.464008691993807
2011/12,England,West Midlands,West Midlands,Race,E12000005,0.923812648896808
