Year,Country,Region,SIC07 Industry,GeoCode,Value
2001,Wales,,Activities of households,W92000004,0.0101201726110844
2001,Wales,,All industries,W92000004,1.78523395797287
2001,Scotland,,"Agriculture, forestry and fishing",S92000003,0.0430551203190872
2001,Scotland,,Mining and quarrying,S92000003,0.0577915120159295
2001,Scotland,,"Manufacture of food, beverages and tobacco",S92000003,0.120288016561573
2001,Scotland,,"Manufacture of textiles, wearing apparel and leather",S92000003,0.0359532448025367
2001,Scotland,,Manufacture of wood and paper products and printing,S92000003,0.0613424497742047
2001,Scotland,,"Manufacture of coke, refined petroleum and chemicals",S92000003,0.0535303867059992
2001,Scotland,,Manufacture of pharmaceutical products,S92000003,0.0135823369254027
2001,Scotland,,"Manufacture of rubber, plastic and non-metallic minerals",S92000003,0.0526426522664304
2001,Scotland,,Manufacture of basic and fabricated metal products,S92000003,0.0750135601435644
2001,Scotland,,"Manufacture of computer, electronic and optical products",S92000003,0.10102417922293
2001,Scotland,,Manufacture of electrical equipment,S92000003,0.0228147750969184
2001,Scotland,,Manufacture of machinery and equipment,S92000003,0.0542405742576542
2001,Scotland,,Manufacture of transport equipment,S92000003,0.0448305891982248
2001,Scotland,,"Other manufacturing, repair and installation",S92000003,0.0540630273697405
2001,Scotland,,"Electricity, gas, steam and air-conditioning supply",S92000003,0.048470300400457
2001,Scotland,,Water supply; sewerage and waste management,S92000003,0.0315145726046927
2001,Scotland,,Construction,S92000003,0.260194964237618
2001,Scotland,,Wholesale and retail trade; repair of motor vehicles,S92000003,0.456561822270238
2001,Scotland,,Transportation and storage,S92000003,0.239599525239621
2001,Scotland,,Accommodation and food service activities,S92000003,0.152335229830007
2001,Scotland,,Information and communication,S92000003,0.15908201157073
2001,Scotland,,Financial and insurance activities,S92000003,0.249719697850706
2001,Scotland,,Real estate activities,S92000003,0.0403031435564239
2001,Scotland,,"Professional, scientific and technical activities",S92000003,0.229124258852709
2001,Scotland,,Administrative and support service activities,S92000003,0.171510293724694
2001,Scotland,,Public administration and defence; compulsory social security,S92000003,0.354649908607739
2001,Scotland,,Education,S92000003,0.417856600705038
2001,Scotland,,Human health and social work activities,S92000003,0.436232703604112
2001,Scotland,,"Arts, entertainment and recreation",S92000003,0.0413684248839065
2001,Scotland,,Other service activities,S92000003,0.0610761294423341
2001,Scotland,,Activities of households,S92000003,0.0207729858859101
2001,Scotland,,All industries,S92000003,4.16045622448318
2001,Northern Ireland,,"Agriculture, forestry and fishing",N92000002,0.00683555518467983
2001,Northern Ireland,,Mining and quarrying,N92000002,0.00284075020662019
2001,Northern Ireland,,"Manufacture of food, beverages and tobacco",N92000002,0.0385276746772863
2001,Northern Ireland,,"Manufacture of textiles, wearing apparel and leather",N92000002,0.0200627983342551
2001,Northern Ireland,,Manufacture of wood and paper products and printing,N92000002,0.0112742273825238
2001,Northern Ireland,,"Manufacture of coke, refined petroleum and chemicals",N92000002,0.00656923485280919
2001,Northern Ireland,,Manufacture of pharmaceutical products,N92000002,0.00301829709453395
2001,Northern Ireland,,"Manufacture of rubber, plastic and non-metallic minerals",N92000002,0.0242351502002285
2001,Northern Ireland,,Manufacture of basic and fabricated metal products,N92000002,0.0158016730243248
2001,Northern Ireland,,"Manufacture of computer, electronic and optical products",N92000002,0.0138486572572734
2001,Northern Ireland,,Manufacture of electrical equipment,N92000002,0.00807838340007616
2001,Northern Ireland,,Manufacture of machinery and equipment,N92000002,0.0083447037319468
2001,Northern Ireland,,Manufacture of transport equipment,N92000002,0.0299166506134688
2001,Northern Ireland,,"Other manufacturing, repair and installation",N92000002,0.0148251651407991
2001,Northern Ireland,,"Electricity, gas, steam and air-conditioning supply",N92000002,0.00648046140885231
2001,Northern Ireland,,Water supply; sewerage and waste management,N92000002,0.00461621908575781
2001,Northern Ireland,,Construction,N92000002,0.0608985825544203
2001,Northern Ireland,,Wholesale and retail trade; repair of motor vehicles,N92000002,0.118778868014306
2001,Northern Ireland,,Transportation and storage,N92000002,0.0446530423103111
2001,Northern Ireland,,Accommodation and food service activities,N92000002,0.0319584398244771
2001,Northern Ireland,,Information and communication,N92000002,0.041723518659734
2001,Northern Ireland,,Financial and insurance activities,N92000002,0.032757400820089
2001,Northern Ireland,,Real estate activities,N92000002,0.00656923485280919
2001,Northern Ireland,,"Professional, scientific and technical activities",N92000002,0.0330237211519597
2001,Northern Ireland,,Administrative and support service activities,N92000002,0.0295615568376413
2001,Northern Ireland,,Public administration and defence; compulsory social security,N92000002,0.143280338546405
2001,Northern Ireland,,Education,N92000002,0.132538751827623
2001,Northern Ireland,,Human health and social work activities,N92000002,0.137510064689208
2001,Northern Ireland,,"Arts, entertainment and recreation",N92000002,0.00905489128360185
2001,Northern Ireland,,Other service activities,N92000002,0.0143812979210147
2001,Northern Ireland,,Activities of households,N92000002,0.0093212116154725
2001,Northern Ireland,,All industries,N92000002,1.06093142872868
2002,,,"Agriculture, forestry and fishing",,0.237905146446848
2002,,,Mining and quarrying,,0.255957799169747
2002,,,"Manufacture of food, beverages and tobacco",,1.15579354545624
2002,,,"Manufacture of textiles, wearing apparel and leather",,0.315540028579129
2002,,,Manufacture of wood and paper products and printing,,0.711427074910881
2002,,,"Manufacture of coke, refined petroleum and chemicals",,0.672524879606604
2002,,,Manufacture of pharmaceutical products,,0.249855494023978
2002,,,"Manufacture of rubber, plastic and non-metallic minerals",,0.786773592613498
2002,,,Manufacture of basic and fabricated metal products,,1.07307340903581
2002,,,"Manufacture of computer, electronic and optical products",,0.558615183552253
2002,,,Manufacture of electrical equipment,,0.30138607081047
2002,,,Manufacture of machinery and equipment,,0.631927599539615
2002,,,Manufacture of transport equipment,,0.994930001474723
2002,,,"Other manufacturing, repair and installation",,0.65828616759981
2002,,,"Electricity, gas, steam and air-conditioning supply",,0.353001401835098
2002,,,Water supply; sewerage and waste management,,0.276892095989259
2002,,,Construction,,2.64111156878399
2002,,,Wholesale and retail trade; repair of motor vehicles,,6.23367421487911
2002,,,Transportation and storage,,3.04318567449965
2002,,,Accommodation and food service activities,,1.66660733869997
2002,,,Information and communication,,3.55010077278914
2002,,,Financial and insurance activities,,3.02199711496573
2002,,,Real estate activities,,0.622435124868419
2002,,,"Professional, scientific and technical activities",,3.53815042521201
2002,,,Administrative and support service activities,,2.4620258636033
2002,,,Public administration and defence; compulsory social security,,3.59171510371376
2002,,,Education,,4.57477951184949
2002,,,Human health and social work activities,,4.38170935737641
2002,,,"Arts, entertainment and recreation",,0.537087607065791
2002,,,Other service activities,,0.803385423288091
2002,,,Activities of households,,0.378766690228344
2002,,,All industries,,50.2806212824672
2002,England,,"Agriculture, forestry and fishing",E92000001,0.182984400134928
2002,England,,Mining and quarrying,E92000001,0.0682271616992207
2002,England,,"Manufacture of food, beverages and tobacco",E92000001,0.951790094263663
2002,England,,"Manufacture of textiles, wearing apparel and leather",E92000001,0.26256862974433
2002,England,,Manufacture of wood and paper products and printing,E92000001,0.616078557008243
2002,England,,"Manufacture of coke, refined petroleum and chemicals",E92000001,0.577515378656509
2002,England,,Manufacture of pharmaceutical products,E92000001,0.230446773490908
2002,England,,"Manufacture of rubber, plastic and non-metallic minerals",E92000001,0.674050455893046
2002,England,,Manufacture of basic and fabricated metal products,E92000001,0.913650687102608
2002,England,,"Manufacture of computer, electronic and optical products",E92000001,0.442840894258917
2002,England,,Manufacture of electrical equipment,E92000001,0.256551078836697
2002,England,,Manufacture of machinery and equipment,E92000001,0.550987302120042
2002,England,,Manufacture of transport equipment,E92000001,0.868561432414427
2002,England,,"Other manufacturing, repair and installation",E92000001,0.564971751412429
2002,England,,"Electricity, gas, steam and air-conditioning supply",E92000001,0.275027502750275
2002,England,,Water supply; sewerage and waste management,E92000001,0.227226112441752
2002,England,,Construction,E92000001,2.22471399682341
2002,England,,Wholesale and retail trade; repair of motor vehicles,E92000001,5.48809118199955
2002,England,,Transportation and storage,E92000001,2.68170884885098
2002,England,,Accommodation and food service activities,E92000001,1.43522826858957
2002,England,,Information and communication,E92000001,3.30456774491008
2002,England,,Financial and insurance activities,E92000001,2.70577905248151
2002,England,,Real estate activities,E92000001,0.566497327698871
2002,England,,"Professional, scientific and technical activities",E92000001,3.22778040515916
2002,England,,Administrative and support service activities,E92000001,2.20250838643186
2002,England,,Public administration and defence; compulsory social security,E92000001,2.74061304435528
2002,England,,Education,E92000001,3.80317692786227
2002,England,,Human health and social work activities,E92000001,3.54120157778489
2002,England,,"Arts, entertainment and recreation",E92000001,0.465555030079279
2002,England,,Other service activities,E92000001,0.701934600239685
2002,England,,Activities of households,E92000001,0.335203011826606
2002,England,,All industries,E92000001,43.0877833546066
2002,England,North East,"Agriculture, forestry and fishing",E12000001,0.0057632881932261
2002,England,North East,Mining and quarrying,E12000001,0.00533951700254771
2002,England,North East,"Manufacture of food, beverages and tobacco",E12000001,0.0398344919237686
2002,England,North East,"Manufacture of textiles, wearing apparel and leather",E12000001,0.0111875594339094
2002,England,North East,Manufacture of wood and paper products and printing,E12000001,0.02313790701104
2002,England,North East,"Manufacture of coke, refined petroleum and chemicals",E12000001,0.0521238564534419
2002,England,North East,Manufacture of pharmaceutical products,E12000001,0.01313690691103
2002,England,North East,"Manufacture of rubber, plastic and non-metallic minerals",E12000001,0.037630881732241
2002,England,North East,Manufacture of basic and fabricated metal products,E12000001,0.0625486277441303
2002,England,North East,"Manufacture of computer, electronic and optical products",E12000001,0.0150862543881506
2002,England,North East,Manufacture of electrical equipment,E12000001,0.0166965849127285
2002,England,North East,Manufacture of machinery and equipment,E12000001,0.0327151359203716
2002,England,North East,Manufacture of transport equipment,E12000001,0.047631881832251
2002,England,North East,"Other manufacturing, repair and installation",E12000001,0.0220361019152762
2002,England,North East,"Electricity, gas, steam and air-conditioning supply",E12000001,0.0162728137220501
2002,England,North East,Water supply; sewerage and waste management,E12000001,0.0111875594339094
2002,England,North East,Construction,E12000001,0.106112306145868
2002,England,North East,Wholesale and retail trade; repair of motor vehicles,E12000001,0.197477374856129
2002,England,North East,Transportation and storage,E12000001,0.0759397973695674
2002,England,North East,Accommodation and food service activities,E12000001,0.0539884496924268
2002,England,North East,Information and communication,E12000001,0.0695832295093916
2002,England,North East,Financial and insurance activities,E12000001,0.0424618733059746
2002,England,North East,Real estate activities,E12000001,0.0142387120067939
2002,England,North East,"Professional, scientific and technical activities",E12000001,0.0568700937890399
2002,England,North East,Administrative and support service activities,E12000001,0.0612773141720951
2002,England,North East,Public administration and defence; compulsory social security,E12000001,0.130775789443351
2002,England,North East,Education,E12000001,0.195612781617144
2002,England,North East,Human health and social work activities,E12000001,0.189595230709511
2002,England,North East,"Arts, entertainment and recreation",E12000001,0.0184764239135778
2002,England,North East,Other service activities,E12000001,0.0260195511076531
2002,England,North East,Activities of households,E12000001,0.00983149162373864
2002,England,North East,All industries,E12000001,1.66042027931606
2002,England,North West,"Agriculture, forestry and fishing",E12000002,0.0163575679601858
2002,England,North West,Mining and quarrying,E12000002,0.00355967800169847
2002,England,North West,"Manufacture of food, beverages and tobacco",E12000002,0.15628681512219
2002,England,North West,"Manufacture of textiles, wearing apparel and leather",E12000002,0.0633961701254871
2002,England,North West,Manufacture of wood and paper products and printing,E12000002,0.0824658737060146
2002,England,North West,"Manufacture of coke, refined petroleum and chemicals",E12000002,0.128063653823009
2002,England,North West,Manufacture of pharmaceutical products,E12000002,0.0603450175526027
2002,England,North West,"Manufacture of rubber, plastic and non-metallic minerals",E12000002,0.100857543381456
2002,England,North West,Manufacture of basic and fabricated metal products,E12000002,0.125182009726396
2002,England,North West,"Manufacture of computer, electronic and optical products",E12000002,0.0359357969695274
2002,England,North West,Manufacture of electrical equipment,E12000002,0.0335626783017284
2002,England,North West,Manufacture of machinery and equipment,E12000002,0.0629723989348087
2002,England,North West,Manufacture of transport equipment,E12000002,0.142048103115396
2002,England,North West,"Other manufacturing, repair and installation",E12000002,0.0770416024653312
2002,England,North West,"Electricity, gas, steam and air-conditioning supply",E12000002,0.0299182460618943
2002,England,North West,Water supply; sewerage and waste management,E12000002,0.0365290766364772
2002,England,North West,Construction,E12000002,0.289944248662154
2002,England,North West,Wholesale and retail trade; repair of motor vehicles,E12000002,0.668626184652363
2002,England,North West,Transportation and storage,E12000002,0.330965299919822
2002,England,North West,Accommodation and food service activities,E12000002,0.16569453555525
2002,England,North West,Information and communication,E12000002,0.248584180451943
2002,England,North West,Financial and insurance activities,E12000002,0.199172459618843
2002,England,North West,Real estate activities,E12000002,0.0620401023153162
2002,England,North West,"Professional, scientific and technical activities",E12000002,0.285198011326556
2002,England,North West,Administrative and support service activities,E12000002,0.272145858653662
2002,England,North West,Public administration and defence; compulsory social security,E12000002,0.319862494724048
2002,England,North West,Education,E12000002,0.508440674575932
2002,England,North West,Human health and social work activities,E12000002,0.507847394908982
2002,England,North West,"Arts, entertainment and recreation",E12000002,0.0518695937390349
2002,England,North West,Other service activities,E12000002,0.0829743991348287
2002,England,North West,Activities of households,E12000002,0.0207647883432411
2002,England,North West,All industries,E12000002,5.16865245846618
2002,England,Yorkshire and The Humber,"Agriculture, forestry and fishing",E12000003,0.017883144246628
2002,England,Yorkshire and The Humber,Mining and quarrying,E12000003,0.0111875594339094
2002,England,Yorkshire and The Humber,"Manufacture of food, beverages and tobacco",E12000003,0.141031052257768
2002,England,Yorkshire and The Humber,"Manufacture of textiles, wearing apparel and leather",E12000003,0.0423771190678389
2002,England,Yorkshire and The Humber,Manufacture of wood and paper products and printing,E12000003,0.0722106108915976
2002,England,Yorkshire and The Humber,"Manufacture of coke, refined petroleum and chemicals",E12000003,0.0822116109916076
2002,England,Yorkshire and The Humber,Manufacture of pharmaceutical products,E12000003,0.00610230514576881
2002,England,Yorkshire and The Humber,"Manufacture of rubber, plastic and non-metallic minerals",E12000003,0.0831439076111001
2002,England,Yorkshire and The Humber,Manufacture of basic and fabricated metal products,E12000003,0.139929247162004
2002,England,Yorkshire and The Humber,"Manufacture of computer, electronic and optical products",E12000003,0.0203410171525627
2002,England,Yorkshire and The Humber,Manufacture of electrical equipment,E12000003,0.0204257713906983
2002,England,Yorkshire and The Humber,Manufacture of machinery and equipment,E12000003,0.0645827294593866
2002,England,Yorkshire and The Humber,Manufacture of transport equipment,E12000003,0.0506830344051354
2002,England,Yorkshire and The Humber,"Other manufacturing, repair and installation",E12000003,0.0686509328898991
2002,England,Yorkshire and The Humber,"Electricity, gas, steam and air-conditioning supply",E12000003,0.0291554579186732
2002,England,Yorkshire and The Humber,Water supply; sewerage and waste management,E12000003,0.0186459323898491
2002,England,Yorkshire and The Humber,Construction,E12000003,0.209851493623938
2002,England,Yorkshire and The Humber,Wholesale and retail trade; repair of motor vehicles,E12000003,0.479708987847937
2002,England,Yorkshire and The Humber,Transportation and storage,E12000003,0.239091705780747
2002,England,Yorkshire and The Humber,Accommodation and food service activities,E12000003,0.113485924863672
2002,England,Yorkshire and The Humber,Information and communication,E12000003,0.131453823348436
2002,England,Yorkshire and The Humber,Financial and insurance activities,E12000003,0.150269264214557
2002,England,Yorkshire and The Humber,Real estate activities,E12000003,0.0366985851127485
2002,England,Yorkshire and The Humber,"Professional, scientific and technical activities",E12000003,0.163575679601858
2002,England,Yorkshire and The Humber,Administrative and support service activities,E12000003,0.140946298019632
2002,England,Yorkshire and The Humber,Public administration and defence; compulsory social security,E12000003,0.252906646596863
2002,England,Yorkshire and The Humber,Education,E12000003,0.384190961469028
2002,England,Yorkshire and The Humber,Human health and social work activities,E12000003,0.382411122468179
2002,England,Yorkshire and The Humber,"Arts, entertainment and recreation",E12000003,0.0396649834474972
2002,England,Yorkshire and The Humber,Other service activities,E12000003,0.0411905597339394
2002,England,Yorkshire and The Humber,Activities of households,E12000003,0.025002500250025
2002,England,Yorkshire and The Humber,All industries,E12000003,3.65900996879348
2002,England,East Midlands,"Agriculture, forestry and fishing",E12000004,0.0213580680101908
2002,England,East Midlands,Mining and quarrying,E12000004,0.0113570679101808
2002,England,East Midlands,"Manufacture of food, beverages and tobacco",E12000004,0.132640382682336
2002,England,East Midlands,"Manufacture of textiles, wearing apparel and leather",E12000004,0.0593279666949745
2002,England,East Midlands,Manufacture of wood and paper products and printing,E12000004,0.0611078056958238
2002,England,East Midlands,"Manufacture of coke, refined petroleum and chemicals",E12000004,0.0503440174525927
2002,England,East Midlands,Manufacture of pharmaceutical products,E12000004,0.00940772043306025
2002,England,East Midlands,"Manufacture of rubber, plastic and non-metallic minerals",E12000004,0.0830591533729644
2002,England,East Midlands,Manufacture of basic and fabricated metal products,E12000004,0.0878053907085623
2002,England,East Midlands,"Manufacture of computer, electronic and optical products",E12000004,0.0260195511076531
2002,England,East Midlands,Manufacture of electrical equipment,E12000004,0.025002500250025
2002,England,East Midlands,Manufacture of machinery and equipment,E12000004,0.0568700937890399
2002,England,East Midlands,Manufacture of transport equipment,E12000004,0.0908565432814468
2002,England,East Midlands,"Other manufacturing, repair and installation",E12000004,0.0547512378356479
2002,England,East Midlands,"Electricity, gas, steam and air-conditioning supply",E12000004,0.0199172459618843
2002,England,East Midlands,Water supply; sewerage and waste management,E12000004,0.0158490425313717
2002,England,East Midlands,Construction,E12000004,0.183662434040014
2002,England,East Midlands,Wholesale and retail trade; repair of motor vehicles,E12000004,0.412244614291937
2002,England,East Midlands,Transportation and storage,E12000004,0.182645383182386
2002,England,East Midlands,Accommodation and food service activities,E12000004,0.0937381873780598
2002,England,East Midlands,Information and communication,E12000004,0.109248212956888
2002,England,East Midlands,Financial and insurance activities,E12000004,0.0731429075110901
2002,England,East Midlands,Real estate activities,E12000004,0.022883644296633
2002,England,East Midlands,"Professional, scientific and technical activities",E12000004,0.128995950442501
2002,England,East Midlands,Administrative and support service activities,E12000004,0.131538577586572
2002,England,East Midlands,Public administration and defence; compulsory social security,E12000004,0.186628832374762
2002,England,East Midlands,Education,E12000004,0.281129807896043
2002,England,East Midlands,Human health and social work activities,E12000004,0.263670434840094
2002,England,East Midlands,"Arts, entertainment and recreation",E12000004,0.0315285765864722
2002,England,East Midlands,Other service activities,E12000004,0.0325456274441003
2002,England,East Midlands,Activities of households,E12000004,0.0258500426313817
2002,England,East Midlands,All industries,E12000004,2.96521177541482
2002,England,West Midlands,"Agriculture, forestry and fishing",E12000005,0.0204257713906983
2002,England,West Midlands,Mining and quarrying,E12000005,0.00474623733559796
2002,England,West Midlands,"Manufacture of food, beverages and tobacco",E12000005,0.0872968652797483
2002,England,West Midlands,"Manufacture of textiles, wearing apparel and leather",E12000005,0.0208495425813767
2002,England,West Midlands,Manufacture of wood and paper products and printing,E12000005,0.0439874495924168
2002,England,West Midlands,"Manufacture of coke, refined petroleum and chemicals",E12000005,0.0306810342051154
2002,England,West Midlands,Manufacture of pharmaceutical products,E12000005,0.00135606781017084
2002,England,West Midlands,"Manufacture of rubber, plastic and non-metallic minerals",E12000005,0.126199060584024
2002,England,West Midlands,Manufacture of basic and fabricated metal products,E12000005,0.214682485197672
2002,England,West Midlands,"Manufacture of computer, electronic and optical products",E12000005,0.0420381021152962
2002,England,West Midlands,Manufacture of electrical equipment,E12000005,0.0398344919237686
2002,England,West Midlands,Manufacture of machinery and equipment,E12000005,0.0908565432814468
2002,England,West Midlands,Manufacture of transport equipment,E12000005,0.198579179951893
2002,England,West Midlands,"Other manufacturing, repair and installation",E12000005,0.0629723989348087
2002,England,West Midlands,"Electricity, gas, steam and air-conditioning supply",E12000005,0.0394107207330902
2002,England,West Midlands,Water supply; sewerage and waste management,E12000005,0.0227141358203617
2002,England,West Midlands,Construction,E12000005,0.212055103815466
2002,England,West Midlands,Wholesale and retail trade; repair of motor vehicles,E12000005,0.543020403735288
2002,England,West Midlands,Transportation and storage,E12000005,0.238413671875662
2002,England,West Midlands,Accommodation and food service activities,E12000005,0.115604780817064
2002,England,West Midlands,Information and communication,E12000005,0.167220111841692
2002,England,West Midlands,Financial and insurance activities,E12000005,0.159337967695074
2002,England,West Midlands,Real estate activities,E12000005,0.0610230514576881
2002,England,West Midlands,"Professional, scientific and technical activities",E12000005,0.201291315572235
2002,England,West Midlands,Administrative and support service activities,E12000005,0.180357018752722
2002,England,West Midlands,Public administration and defence; compulsory social security,E12000005,0.219513476771405
2002,England,West Midlands,Education,E12000005,0.419787741486012
2002,England,West Midlands,Human health and social work activities,E12000005,0.345204011926616
2002,England,West Midlands,"Arts, entertainment and recreation",E12000005,0.0361053054457988
2002,England,West Midlands,Other service activities,E12000005,0.0640742040305725
2002,England,West Midlands,Activities of households,E12000005,0.0177136357703566
2002,England,West Midlands,All industries,E12000005,4.02752139620741
2002,England,East of England,"Agriculture, forestry and fishing",E12000006,0.0322066104915576
2002,England,East of England,Mining and quarrying,E12000006,0.0065260763364472
2002,England,East of England,"Manufacture of food, beverages and tobacco",E12000006,0.107383619717904
2002,England,East of England,"Manufacture of textiles, wearing apparel and leather",E12000006,0.0124588730059446
2002,England,East of England,Manufacture of wood and paper products and printing,E12000006,0.0741599583687182
2002,England,East of England,"Manufacture of coke, refined petroleum and chemicals",E12000006,0.0543274666449695
2002,England,East of England,Manufacture of pharmaceutical products,E12000006,0.0336474325398641
2002,England,East of England,"Manufacture of rubber, plastic and non-metallic minerals",E12000006,0.0716173312246478
2002,England,East of England,Manufacture of basic and fabricated metal products,E12000006,0.0762788143221101
2002,England,East of England,"Manufacture of computer, electronic and optical products",E12000006,0.0654302718407433
2002,England,East of England,Manufacture of electrical equipment,E12000006,0.0301725087763013
2002,England,East of England,Manufacture of machinery and equipment,E12000006,0.0813640686102508
2002,England,East of England,Manufacture of transport equipment,E12000006,0.0913650687102608
2002,England,East of England,"Other manufacturing, repair and installation",E12000006,0.065006500650065
2002,England,East of England,"Electricity, gas, steam and air-conditioning supply",E12000006,0.0193239662949345
2002,England,East of England,Water supply; sewerage and waste management,E12000006,0.0261043053457888
2002,England,East of England,Construction,E12000006,0.277824392608752
2002,England,East of England,Wholesale and retail trade; repair of motor vehicles,E12000006,0.601161811096363
2002,England,East of England,Transportation and storage,E12000006,0.284096206230792
2002,England,East of England,Accommodation and food service activities,E12000006,0.126199060584024
2002,England,East of England,Information and communication,E12000006,0.262229612791787
2002,England,East of England,Financial and insurance activities,E12000006,0.159168459218803
2002,England,East of England,Real estate activities,E12000006,0.0518695937390349
2002,England,East of England,"Professional, scientific and technical activities",E12000006,0.294690485997752
2002,England,East of England,Administrative and support service activities,E12000006,0.236379570160405
2002,England,East of England,Public administration and defence; compulsory social security,E12000006,0.245448273640923
2002,England,East of England,Education,E12000006,0.350119757738485
2002,England,East of England,Human health and social work activities,E12000006,0.315370520102857
2002,England,East of England,"Arts, entertainment and recreation",E12000006,0.0388174410661405
2002,England,East of England,Other service activities,E12000006,0.0648369921737936
2002,England,East of England,Activities of households,E12000006,0.0547512378356479
2002,England,East of England,All industries,E12000006,4.21042104210421
2002,England,London,"Agriculture, forestry and fishing",E12000007,0.00110180509576381
2002,England,London,Mining and quarrying,E12000007,0.0015255762864422
2002,England,London,"Manufacture of food, beverages and tobacco",E12000007,0.103569679001798
2002,England,London,"Manufacture of textiles, wearing apparel and leather",E12000007,0.0289859494424018
2002,England,London,Manufacture of wood and paper products and printing,E12000007,0.0990777043806075
2002,England,London,"Manufacture of coke, refined petroleum and chemicals",E12000007,0.0504287716907284
2002,England,London,Manufacture of pharmaceutical products,E12000007,0.0296639833474872
2002,England,London,"Manufacture of rubber, plastic and non-metallic minerals",E12000007,0.0298334918237586
2002,England,London,Manufacture of basic and fabricated metal products,E12000007,0.038139407161055
2002,England,London,"Manufacture of computer, electronic and optical products",E12000007,0.0332236613491857
2002,England,London,Manufacture of electrical equipment,E12000007,0.017628881532221
2002,England,London,Manufacture of machinery and equipment,E12000007,0.025511025678839
2002,England,London,Manufacture of transport equipment,E12000007,0.0387326868280048
2002,England,London,"Other manufacturing, repair and installation",E12000007,0.0386479325898691
2002,England,London,"Electricity, gas, steam and air-conditioning supply",E12000007,0.0301725087763013
2002,England,London,Water supply; sewerage and waste management,E12000007,0.0283079155373164
2002,England,London,Construction,E12000007,0.397921148047008
2002,England,London,Wholesale and retail trade; repair of motor vehicles,E12000007,1.00340542528829
2002,England,London,Transportation and storage,E12000007,0.712528880006644
2002,England,London,Accommodation and food service activities,E12000007,0.408515427813967
2002,England,London,Information and communication,E12000007,1.34708386092846
2002,England,London,Financial and insurance activities,E12000007,1.45480649759891
2002,England,London,Real estate activities,E12000007,0.181882595039164
2002,England,London,"Professional, scientific and technical activities",E12000007,1.33826942016235
2002,England,London,Administrative and support service activities,E12000007,0.625486277441303
2002,England,London,Public administration and defence; compulsory social security,E12000007,0.561073056458188
2002,England,London,Education,E12000007,0.67515226098881
2002,England,London,Human health and social work activities,E12000007,0.660998303220152
2002,England,London,"Arts, entertainment and recreation",E12000007,0.141285314972175
2002,England,London,Other service activities,E12000007,0.207054603765461
2002,England,London,Activities of households,E12000007,0.0469538479271656
2002,England,London,All industries,E12000007,10.3568831459417
2002,England,South East,"Agriculture, forestry and fishing",E12000008,0.0374613732559696
2002,England,South East,Mining and quarrying,E12000008,0.0132216611491657
2002,England,South East,"Manufacture of food, beverages and tobacco",E12000008,0.0942467128068739
2002,England,South East,"Manufacture of textiles, wearing apparel and leather",E12000008,0.00949247467119593
2002,England,South East,Manufacture of wood and paper products and printing,E12000008,0.103315416287391
2002,England,South East,"Manufacture of coke, refined petroleum and chemicals",E12000008,0.101196560333999
2002,England,South East,Manufacture of pharmaceutical products,E12000008,0.0672101108415926
2002,England,South East,"Manufacture of rubber, plastic and non-metallic minerals",E12000008,0.0798384923238086
2002,England,South East,Manufacture of basic and fabricated metal products,E12000008,0.101789840000949
2002,England,South East,"Manufacture of computer, electronic and optical products",E12000008,0.141539577686582
2002,England,South East,Manufacture of electrical equipment,E12000008,0.045258763164452
2002,England,South East,Manufacture of machinery and equipment,E12000008,0.0808555431814367
2002,England,South East,Manufacture of transport equipment,E12000008,0.098145407761115
2002,England,South East,"Other manufacturing, repair and installation",E12000008,0.109756738385702
2002,England,South East,"Electricity, gas, steam and air-conditioning supply",E12000008,0.055005500550055
2002,England,South East,Water supply; sewerage and waste management,E12000008,0.0451740089263163
2002,England,South East,Construction,E12000008,0.362070105315616
2002,England,South East,Wholesale and retail trade; repair of motor vehicles,E12000008,1.11028051957738
2002,England,South East,Transportation and storage,E12000008,0.436484326398741
2002,England,South East,Accommodation and food service activities,E12000008,0.223242663249375
2002,England,South East,Information and communication,E12000008,0.797537380856729
2002,England,South East,Financial and insurance activities,E12000008,0.309522477671495
2002,England,South East,Real estate activities,E12000008,0.0877206364704267
2002,England,South East,"Professional, scientific and technical activities",E12000008,0.559208463219203
2002,England,South East,Administrative and support service activities,E12000008,0.4169060973894
2002,England,South East,Public administration and defence; compulsory social security,E12000008,0.466826343651314
2002,England,South East,Education,E12000008,0.64201335387776
2002,England,South East,Human health and social work activities,E12000008,0.538613183352233
2002,England,South East,"Arts, entertainment and recreation",E12000008,0.0711935600339695
2002,England,South East,Other service activities,E12000008,0.121791840200969
2002,England,South East,Activities of households,E12000008,0.0853475178026277
2002,England,South East,All industries,E12000008,7.41243615887012
2002,England,South West,"Agriculture, forestry and fishing",E12000009,0.030511525728844
2002,England,South West,Mining and quarrying,E12000009,0.0106790340050954
2002,England,South West,"Manufacture of food, beverages and tobacco",E12000009,0.0895004754712759
2002,England,South West,"Manufacture of textiles, wearing apparel and leather",E12000009,0.0144929747212009
2002,England,South West,Manufacture of wood and paper products and printing,E12000009,0.0566158310746328
2002,England,South West,"Manufacture of coke, refined petroleum and chemicals",E12000009,0.0280536528229094
2002,England,South West,Manufacture of pharmaceutical products,E12000009,0.00949247467119593
2002,England,South West,"Manufacture of rubber, plastic and non-metallic minerals",E12000009,0.0619553480771806
2002,England,South West,Manufacture of basic and fabricated metal products,E12000009,0.0673796193178639
