Year,Region,Sex,Age group,GeoCode,Value
2012,London,Male,21 to 40,E12000007,3.35533313425023
2012,London,Female,21 to 40,E12000007,1.95315788587496
2012,East Midlands,Male,21 to 40,E12000004,1.93550203403668
2012,East Midlands,Female,21 to 40,E12000004,0.875866889253638
2012,East of England,Female,21 to 40,E12000006,0.808071013280647
2012,East of England,Male,21 to 40,E12000006,1.89252614389687
2012,North West,Female,21 to 40,E12000002,0.653834795562205
2012,North West,Male,21 to 40,E12000002,1.42414094175154
2012,South East,Female,21 to 40,E12000008,1.36366611635162
2012,South East,Male,21 to 40,E12000008,2.1997803885912
2012,South West,Female,21 to 40,E12000009,1.91588620913175
2012,South West,Male,21 to 40,E12000009,3.7642571238566
2012,West Midlands,Female,21 to 40,E12000005,1.66172764283933
2012,West Midlands,Male,21 to 40,E12000005,1.65010828835642
2012,Yorkshire and The Humber,Female,21 to 40,E12000003,0.43668885046027
2012,Yorkshire and The Humber,Male,21 to 40,E12000003,1.87648404627698
2012,,,41 to 60,,1.17811544529965
2012,,Female,41 to 60,,0.512050586873978
2012,,Male,41 to 60,,1.84889979726515
2012,London,,41 to 60,E12000007,2.65875127983758
2012,East Midlands,,41 to 60,E12000004,0.802727990803948
2012,East of England,,41 to 60,E12000006,1.44347780244939
2012,North West,,41 to 60,E12000002,0.891245505108147
2012,South East,,41 to 60,E12000008,1.01333463940909
2012,South West,,41 to 60,E12000009,1.93644049041738
2012,West Midlands,,41 to 60,E12000005,1.21608967715521
2012,Yorkshire and The Humber,,41 to 60,E12000003,1.41633630622324
2012,North East,,41 to 60,E12000001,0.973378108726334
2012,London,Male,41 to 60,E12000007,4.26819291825495
2012,London,Female,41 to 60,E12000007,1.08976276855222
2012,East Midlands,Male,41 to 60,E12000004,1.29493421734175
2012,East of England,Female,41 to 60,E12000006,0.620516766363027
2012,East of England,Male,41 to 60,E12000006,2.28544148381018
2012,North West,Female,41 to 60,E12000002,0.311346719858524
2012,North West,Male,41 to 60,E12000002,1.48322839492439
2012,South East,Female,41 to 60,E12000008,0.920744798838187
2012,South East,Male,41 to 60,E12000008,1.10757727694458
2012,South West,Female,41 to 60,E12000009,0.408102743946816
2012,South West,Male,41 to 60,E12000009,3.3762729604146
2012,West Midlands,Female,41 to 60,E12000005,0.805319403097258
2012,West Midlands,Male,41 to 60,E12000005,1.63241319642827
2012,Yorkshire and The Humber,Male,41 to 60,E12000003,2.56225569603676
2012,North East,Male,41 to 60,E12000001,1.70120104793984
2012,,,61 and over,,0.486580685680787
2012,,Female,61 and over,,0.226787620064034
2012,,Male,61 and over,,0.796996153377765
2012,London,,61 and over,E12000007,1.66193707075281
2012,East Midlands,,61 and over,E12000004,0.86874180124925
2012,East of England,,61 and over,E12000006,0.514300114688925
2012,North West,,61 and over,E12000002,0.320793514838304
2012,South East,,61 and over,E12000008,0.305141791762087
2012,South West,,61 and over,E12000009,0.513380530116735
2012,West Midlands,,61 and over,E12000005,0.482891165989009
2012,Yorkshire and The Humber,,61 and over,E12000003,0.516382226123776
2012,London,Male,61 and over,E12000007,2.21862312249018
2012,London,Female,61 and over,E12000007,1.20747608820009
2012,East Midlands,Male,61 and over,E12000004,1.25147308811413
2012,East Midlands,Female,61 and over,E12000004,0.539039001268538
2012,East of England,Male,61 and over,E12000006,0.960780922733998
2012,North West,Male,61 and over,E12000002,0.701652954029101
2012,South East,Female,61 and over,E12000008,0.279983424981241
2012,South East,Male,61 and over,E12000008,0.33526782870496
2012,South West,Male,61 and over,E12000009,1.12412057638479
2012,West Midlands,Male,61 and over,E12000005,0.876912985678257
2012,Yorkshire and The Humber,Male,61 and over,E12000003,0.946421202863492
2013,,Male,,,0.853073988692678
2013,,Female,,,0.310076253276792
2013,London,,,E12000007,1.22378035732723
2013,East Midlands,,,E12000004,1.39177906551169
2013,North West,,,E12000002,0.872838545563791
2013,South East,,,E12000008,0.671006143004374
2013,South West,,,E12000009,0.632252776147557
2013,West Midlands,,,E12000005,0.546283229880212
2013,Yorkshire and The Humber,,,E12000003,0.824323385061499
2013,North East,,,E12000001,0.65122098188035
2013,London,Male,,E12000007,1.65652664295032
2013,London,Female,,E12000007,0.588069112704856
2013,East Midlands,Male,,E12000004,2.02836178919147
2013,East Midlands,Female,,E12000004,0.729428715720604
2013,North West,Female,,E12000002,0.3325714675298
2013,North West,Male,,E12000002,1.00142660372748
2013,South East,Female,,E12000008,0.268518910108595
2013,South East,Male,,E12000008,0.786344071324182
2013,South West,Female,,E12000009,0.328800994294206
2013,South West,Male,,E12000009,0.871087397334775
2013,West Midlands,Female,,E12000005,0.208976007116329
2013,West Midlands,Male,,E12000005,0.749045234841732
2013,Yorkshire and The Humber,Female,,E12000003,0.369312495245101
2013,Yorkshire and The Humber,Male,,E12000003,1.29278697114081
2013,North East,Female,,E12000001,0.750735533138592
2013,North East,Male,,E12000001,0.547536321212965
2013,,,0 to 20,,0.237282397211607
2013,,Male,0 to 20,,0.146298287578543
2013,,Female,0 to 20,,0.243207689254303
2013,London,,0 to 20,E12000007,0.60087820660966
2013,East Midlands,,0 to 20,E12000004,0.261251674187812
2013,North West,,0 to 20,E12000002,0.280780096958983
2013,South East,,0 to 20,E12000008,0.226193271293042
2013,West Midlands,,0 to 20,E12000005,0.271654422975444
2013,Yorkshire and The Humber,,0 to 20,E12000003,0.515000871822904
2013,London,Male,0 to 20,E12000007,0.361586170052167
2013,London,Female,0 to 20,E12000007,0.756670762147166
2013,West Midlands,Male,0 to 20,E12000005,0.397395733294476
2013,Yorkshire and The Humber,Female,0 to 20,E12000003,0.750452147418819
2013,,,21 to 40,,1.1595167157872
2013,,Female,21 to 40,,0.646950364203648
2013,,Male,21 to 40,,1.41369198384809
2013,London,,21 to 40,E12000007,1.87281386604632
2013,East Midlands,,21 to 40,E12000004,2.45479667269845
2013,North West,,21 to 40,E12000002,1.80511240653757
2013,South East,,21 to 40,E12000008,1.37065223400323
2013,South West,,21 to 40,E12000009,1.02716049382716
2013,West Midlands,,21 to 40,E12000005,0.825911031487169
2013,Yorkshire and The Humber,,21 to 40,E12000003,1.23153601518411
2013,North East,,21 to 40,E12000001,1.22807125269408
2013,London,Male,21 to 40,E12000007,2.4686234621977
2013,London,Female,21 to 40,E12000007,0.938751808773574
2013,East Midlands,Male,21 to 40,E12000004,2.63651431715158
2013,East Midlands,Female,21 to 40,E12000004,2.27395568585127
2013,North West,Female,21 to 40,E12000002,0.65485883426396
2013,North West,Male,21 to 40,E12000002,2.19319167508304
2013,South East,Female,21 to 40,E12000008,0.637018607313519
2013,South East,Male,21 to 40,E12000008,1.46806499857781
2013,South West,Female,21 to 40,E12000009,0.798069310723497
2013,South West,Male,21 to 40,E12000009,1.09526797295626
2013,West Midlands,Female,21 to 40,E12000005,0.414818420150219
2013,West Midlands,Male,21 to 40,E12000005,0.959254960375918
2013,Yorkshire and The Humber,Female,21 to 40,E12000003,0.582191631286396
2013,Yorkshire and The Humber,Male,21 to 40,E12000003,1.87500631011739
2013,North East,Female,21 to 40,E12000001,0.916646296748961
2013,North East,Male,21 to 40,E12000001,1.54250527536804
2013,,,41 to 60,,0.793468170024359
2013,,Female,41 to 60,,0.241987198877179
2013,,Male,41 to 60,,1.21723524749287
2013,London,,41 to 60,E12000007,1.37358459466009
2013,East Midlands,,41 to 60,E12000004,1.91014517899254
2013,North West,,41 to 60,E12000002,1.14648061718178
2013,South East,,41 to 60,E12000008,0.500650846099929
2013,South West,,41 to 60,E12000009,0.960875220057584
2013,West Midlands,,41 to 60,E12000005,0.737319775586671
2013,Yorkshire and The Humber,,41 to 60,E12000003,1.19491780371296
2013,North East,,41 to 60,E12000001,1.10966392440969
2013,London,Male,41 to 60,E12000007,2.2799795000104
2013,London,Female,41 to 60,E12000007,0.291352370297208
2013,East Midlands,Male,41 to 60,E12000004,3.37228591203472
2013,East Midlands,Female,41 to 60,E12000004,0.473390708287177
2013,North West,Female,41 to 60,E12000002,0.411991422338586
2013,North West,Male,41 to 60,E12000002,1.26579340985757
2013,South East,Male,41 to 60,E12000008,0.673635992371072
2013,South West,Male,41 to 60,E12000009,1.67569213067047
2013,West Midlands,Male,41 to 60,E12000005,1.21545737661081
2013,Yorkshire and The Humber,Male,41 to 60,E12000003,2.26224191001084
2013,North East,Female,41 to 60,E12000001,1.63174727498205
2013,,,61 and over,,0.300833739220124
2013,,Female,61 and over,,0.0791472151392793
2013,,Male,61 and over,,0.517209763039563
2013,London,,61 and over,E12000007,0.490024729914703
2013,East Midlands,,61 and over,E12000004,0.854668388665197
2013,South East,,61 and over,E12000008,0.601007288215048
2013,South West,,61 and over,E12000009,0.50587172538392
2013,West Midlands,,61 and over,E12000005,0.238583387279688
2013,Yorkshire and The Humber,,61 and over,E12000003,0.255230524209466
2013,London,Male,61 and over,E12000007,0.906596943317745
2013,East Midlands,Male,61 and over,E12000004,1.63735795919703
2013,South East,Male,61 and over,E12000008,1.09803835447972
2013,South West,Male,61 and over,E12000009,0.631088027313489
2013,Yorkshire and The Humber,Male,61 and over,E12000003,0.559255965863015
2014,,Male,,,1.05052086963501
2014,,Female,,,0.402402219309209
2014,London,,,E12000007,1.49905916470315
2014,East Midlands,,,E12000004,0.409711190269229
2014,East of England,,,E12000006,0.880635213810752
2014,North West,,,E12000002,0.813123134460704
2014,South East,,,E12000008,0.698684602276043
2014,South West,,,E12000009,1.06945896255473
2014,West Midlands,,,E12000005,0.770135004666317
2014,Yorkshire and The Humber,,,E12000003,0.820891387300847
2014,North East,,,E12000001,0.840108297596908
2014,London,Male,,E12000007,1.91307596871908
2014,London,Female,,E12000007,0.998915131705798
2014,East Midlands,Male,,E12000004,0.524461312674219
2014,East Midlands,Female,,E12000004,0.297954626618159
2014,East of England,Female,,E12000006,0.458137670369946
2014,East of England,Male,,E12000006,1.31644103204926
2014,North West,Female,,E12000002,0.30372904718265
2014,North West,Male,,E12000002,1.33851957456721
2014,South East,Female,,E12000008,0.354845234251081
2014,South East,Male,,E12000008,0.962241197211333
2014,South West,Female,,E12000009,0.253643590172832
2014,South West,Male,,E12000009,1.80212312630818
2014,West Midlands,Female,,E12000005,0.380754718156704
2014,West Midlands,Male,,E12000005,0.778958214202886
2014,Yorkshire and The Humber,Female,,E12000003,0.551749911628055
2014,Yorkshire and The Humber,Male,,E12000003,1.09790096478993
2014,North East,Female,,E12000001,0.599029273063001
2014,North East,Male,,E12000001,1.09100884028877
2014,,,0 to 20,,0.26735662084112
2014,,Male,0 to 20,,0.157756383854774
2014,,Female,0 to 20,,0.344263354836192
2014,London,,0 to 20,E12000007,0.637301918597425
2014,East Midlands,,0 to 20,E12000004,0.2602745549522
2014,East of England,,0 to 20,E12000006,0.268041181847178
2014,South East,,0 to 20,E12000008,0.314629790856588
2014,West Midlands,,0 to 20,E12000005,0.473589279021212
2014,Yorkshire and The Humber,,0 to 20,E12000003,0.441539441982453
2014,London,Male,0 to 20,E12000007,0.266859517144389
2014,London,Female,0 to 20,E12000007,1.02557026368343
2014,South East,Female,0 to 20,E12000008,0.27739071499306
2014,South East,Male,0 to 20,E12000008,0.262391435543543
2014,West Midlands,Female,0 to 20,E12000005,0.555408218097699
2014,Yorkshire and The Humber,Female,0 to 20,E12000003,0.600578056379265
2014,,,21 to 40,,1.14959794278275
2014,,Female,21 to 40,,0.750896969896071
2014,,Male,21 to 40,,1.50123752404179
2014,London,,21 to 40,E12000007,2.02629466111218
2014,East Midlands,,21 to 40,E12000004,0.959030228632806
2014,East of England,,21 to 40,E12000006,1.74336231561429
2014,North West,,21 to 40,E12000002,1.14784519394484
2014,South East,,21 to 40,E12000008,1.23106328303603
2014,South West,,21 to 40,E12000009,0.630082005172973
2014,West Midlands,,21 to 40,E12000005,1.23279902910227
2014,Yorkshire and The Humber,,21 to 40,E12000003,1.08739699631952
2014,North East,,21 to 40,E12000001,1.3792596134395
2014,London,Male,21 to 40,E12000007,2.57900517851014
2014,London,Female,21 to 40,E12000007,1.46841897998277
2014,East Midlands,Male,21 to 40,E12000004,1.04718072768588
2014,East Midlands,Female,21 to 40,E12000004,0.871042201994686
2014,East of England,Female,21 to 40,E12000006,1.07090172602585
2014,East of England,Male,21 to 40,E12000006,2.41825947118039
2014,North West,Female,21 to 40,E12000002,0.327627875890192
2014,North West,Male,21 to 40,E12000002,1.96970592290571
2014,South East,Female,21 to 40,E12000008,0.90852597112341
2014,South East,Male,21 to 40,E12000008,1.55600425429869
2014,South West,Male,21 to 40,E12000009,0.935055705943681
2014,West Midlands,Female,21 to 40,E12000005,0.550953562878952
2014,West Midlands,Male,21 to 40,E12000005,1.36225305757698
2014,Yorkshire and The Humber,Female,21 to 40,E12000003,0.873536644134274
2014,Yorkshire and The Humber,Male,21 to 40,E12000003,1.29949262032579
2014,North East,Female,21 to 40,E12000001,1.22161650403896
2014,North East,Male,21 to 40,E12000001,1.53804035202667
2014,,,41 to 60,,1.03694315645612
2014,,Female,41 to 60,,0.354604615282017
2014,,Male,41 to 60,,1.64316433075207
2014,London,,41 to 60,E12000007,1.968687308113
2014,East Midlands,,41 to 60,E12000004,0.31626478636709
2014,East of England,,41 to 60,E12000006,1.16869712414392
2014,North West,,41 to 60,E12000002,1.35197674599996
2014,South East,,41 to 60,E12000008,0.908107001422425
2014,South West,,41 to 60,E12000009,1.84219988687528
2014,West Midlands,,41 to 60,E12000005,1.00109252564298
2014,Yorkshire and The Humber,,41 to 60,E12000003,0.980359890115661
2014,North East,,41 to 60,E12000001,1.52964309254896
2014,London,Male,41 to 60,E12000007,2.90261438477636
2014,London,Female,41 to 60,E12000007,0.85791498062542
2014,East Midlands,Male,41 to 60,E12000004,0.638475830497436
2014,East of England,Female,41 to 60,E12000006,0.364745632475005
2014,East of England,Male,41 to 60,E12000006,1.99190539445329
2014,North West,Female,41 to 60,E12000002,0.513053096891103
2014,North West,Male,41 to 60,E12000002,2.2139007666422
2014,South East,Male,41 to 60,E12000008,1.50044888429121
2014,South West,Female,41 to 60,E12000009,0.402454435450333
2014,South West,Male,41 to 60,E12000009,3.33234751386048
2014,West Midlands,Male,41 to 60,E12000005,1.2102972086512
2014,Yorkshire and The Humber,Female,41 to 60,E12000003,0.556654174419235
2014,Yorkshire and The Humber,Male,41 to 60,E12000003,1.4095068417462
2014,North East,Female,41 to 60,E12000001,0.817031289574953
2014,North East,Male,41 to 60,E12000001,2.27312119429787
2014,,,61 and over,,0.436569020963692
2014,,Female,61 and over,,0.129956272313491
2014,,Male,61 and over,,0.783801075590236
2014,London,,61 and over,E12000007,0.640563183150626
2014,East of England,,61 and over,E12000006,0.283896939732938
2014,North West,,61 and over,E12000002,0.563065881210616
2014,South East,,61 and over,E12000008,0.245925869089725
2014,South West,,61 and over,E12000009,1.4192207910169
2014,West Midlands,,61 and over,E12000005,0.313294249875661
2014,Yorkshire and The Humber,,61 and over,E12000003,0.753985441378888
2014,London,Male,61 and over,E12000007,1.2409807293421
2014,East of England,Male,61 and over,E12000006,0.462241780185543
2014,North West,Male,61 and over,E12000002,0.951039146129882
2014,South East,Male,61 and over,E12000008,0.430432897125461
2014,South West,Male,61 and over,E12000009,2.78260009244415
2014,Yorkshire and The Humber,Male,61 and over,E12000003,1.4638582546052
2015,,Male,,,0.988325752791669
2015,,Female,,,0.414704275440646
2015,London,,,E12000007,1.53336869688909
2015,East Midlands,,,E12000004,1.06905267821215
2015,East of England,,,E12000006,0.757020833377904
2015,North West,,,E12000002,0.64121909689866
2015,South East,,,E12000008,0.692899003376541
2015,South West,,,E12000009,0.493495004733896
2015,West Midlands,,,E12000005,0.852025734654842
2015,Yorkshire and The Humber,,,E12000003,0.649281264191433
2015,North East,,,E12000001,0.342906652046143
2015,London,Male,,E12000007,2.1580169634056
2015,London,Female,,E12000007,0.89363436743633
2015,East Midlands,Male,,E12000004,1.55898349079788
2015,East Midlands,Female,,E12000004,0.591255916254512
2015,East of England,Female,,E12000006,0.324350447684705
2015,East of England,Male,,E12000006,1.16925227319345
2015,North West,Female,,E12000002,0.439628195444407
2015,North West,Male,,E12000002,0.848801322771981
2015,South East,Female,,E12000008,0.374157595179089
2015,South East,Male,,E12000008,0.999007123147835
2015,South West,Female,,E12000009,0.53897043711221
2015,South West,Male,,E12000009,0.446412628120424
2015,West Midlands,Female,,E12000005,0.619356543605109
2015,West Midlands,Male,,E12000005,1.08972362499727
2015,Yorkshire and The Humber,Female,,E12000003,0.183005052769506
2015,Yorkshire and The Humber,Male,,E12000003,1.12849367535719
2015,North East,Female,,E12000001,0.224308457026985
2015,North East,Male,,E12000001,0.466136358869059
2015,,,0 to 20,,0.173248833277388
2015,,Male,0 to 20,,0.156956739221327
2015,,Female,0 to 20,,0.190374947266139
2015,London,,0 to 20,E12000007,0.447745021746975
2015,North West,,0 to 20,E12000002,0.167647310294494
2015,South East,,0 to 20,E12000008,0.268126825776104
2015,West Midlands,,0 to 20,E12000005,0.202259099299778
2015,Yorkshire and The Humber,,0 to 20,E12000003,0.220161348913907
2015,London,Male,0 to 20,E12000007,0.437231485214142
2015,London,Female,0 to 20,E12000007,0.458776626248445
2015,South East,Female,0 to 20,E12000008,0.367653817165756
2015,West Midlands,Female,0 to 20,E12000005,0.415296764146046
2015,Yorkshire and The Humber,Male,0 to 20,E12000003,0.4313530394573
2015,,,21 to 40,,1.12821828627829
2015,,Female,21 to 40,,0.862084230755251
2015,,Male,21 to 40,,1.38188816088801
2015,London,,21 to 40,E12000007,2.36694716086331
2015,East Midlands,,21 to 40,E12000004,1.37985395970653
2015,East of England,,21 to 40,E12000006,0.928928971436761
2015,North West,,21 to 40,E12000002,1.30273710493818
2015,South East,,21 to 40,E12000008,0.952090791377866
2015,South West,,21 to 40,E12000009,0.856910044699544
2015,West Midlands,,21 to 40,E12000005,1.22164593714495
2015,Yorkshire and The Humber,,21 to 40,E12000003,1.00781923754155
2015,North East,,21 to 40,E12000001,0.609221171654157
2015,London,Male,21 to 40,E12000007,3.26223828693343
2015,London,Female,21 to 40,E12000007,1.3914629112187
2015,East Midlands,Male,21 to 40,E12000004,1.55109567675166
2015,East Midlands,Female,21 to 40,E12000004,1.20833822422614
2015,East of England,Female,21 to 40,E12000006,0.530371034316331
2015,East of England,Male,21 to 40,E12000006,1.32815706254158
2015,North West,Female,21 to 40,E12000002,1.30358551195062
2015,North West,Male,21 to 40,E12000002,1.30188980153774
2015,South East,Female,21 to 40,E12000008,0.542840521597362
2015,South East,Male,21 to 40,E12000008,1.36317164602976
2015,South West,Female,21 to 40,E12000009,1.2599377590747
2015,South West,Male,21 to 40,E12000009,0.462442002065574
2015,West Midlands,Female,21 to 40,E12000005,1.36580675473388
2015,West Midlands,Male,21 to 40,E12000005,1.0792521861602
2015,Yorkshire and The Humber,Female,21 to 40,E12000003,0.578362309285028
2015,Yorkshire and The Humber,Male,21 to 40,E12000003,1.43363009476294
2015,,,41 to 60,,1.02579103760607
2015,,Female,41 to 60,,0.409617267279363
2015,,Male,41 to 60,,1.64647112194746
2015,London,,41 to 60,E12000007,1.73996299992193
2015,East Midlands,,41 to 60,E12000004,2.12653514178082
2015,East of England,,41 to 60,E12000006,1.5869121253514
2015,North West,,41 to 60,E12000002,0.830852028369442
2015,South East,,41 to 60,E12000008,0.982795348429616
2015,South West,,41 to 60,E12000009,0.883496689605865
2015,West Midlands,,41 to 60,E12000005,1.26466764867
2015,Yorkshire and The Humber,,41 to 60,E12000003,0.839305223136287
2015,North East,,41 to 60,E12000001,0.558925410006721
2015,London,Male,41 to 60,E12000007,2.83697869334435
2015,London,Female,41 to 60,E12000007,0.654805948257233
2015,East Midlands,Male,41 to 60,E12000004,3.49947348830698
2015,East Midlands,Female,41 to 60,E12000004,0.780025116808761
2015,East of England,Female,41 to 60,E12000006,0.603597926520402
2015,East of England,Male,41 to 60,E12000006,2.59247737137608
2015,North West,Female,41 to 60,E12000002,0.307143544559361
2015,North West,Male,41 to 60,E12000002,1.36987456164014
2015,South East,Female,41 to 60,E12000008,0.324422001651307
2015,South East,Male,41 to 60,E12000008,1.57147914233631
2015,South West,Female,41 to 60,E12000009,0.935274964158927
2015,South West,Male,41 to 60,E12000009,0.829895032110022
2015,West Midlands,Female,41 to 60,E12000005,0.396360354980334
2015,West Midlands,Male,41 to 60,E12000005,2.14625666010269
2015,Yorkshire and The Humber,Male,41 to 60,E12000003,1.54982184093473
2015,North East,Male,41 to 60,E12000001,0.857520166015904
2015,,,61 and over,,0.374984557927579
2015,,Female,61 and over,,0.128470947772577
2015,,Male,61 and over,,0.664980839483902
2015,London,,61 and over,E12000007,0.943452596224302
2015,East Midlands,,61 and over,E12000004,0.458627657632619
2015,East of England,,61 and over,E12000006,0.279627201015606
2015,North West,,61 and over,E12000002,0.185602791465983
2015,South East,,61 and over,E12000008,0.533338505100655
2015,South West,,61 and over,E12000009,0.209663385434684
2015,West Midlands,,61 and over,E12000005,0.696615455110487
2015,Yorkshire and The Humber,,61 and over,E12000003,0.496258623527455
2015,London,Male,61 and over,E12000007,1.38937130948245
2015,London,Female,61 and over,E12000007,0.574610270583976
2015,East Midlands,Male,61 and over,E12000004,0.787175339370968
2015,East of England,Male,61 and over,E12000006,0.605941253995425
2015,North West,Male,61 and over,E12000002,0.401716669233189
2015,South East,Female,61 and over,E12000008,0.268504190007885
2015,South East,Male,61 and over,E12000008,0.846400523075523
2015,South West,Male,61 and over,E12000009,0.455612000820101
2015,West Midlands,Male,61 and over,E12000005,1.172236744933
2015,Yorkshire and The Humber,Male,61 and over,E12000003,1.07984363864112
2016,,Male,,,0.920387301447287
2016,,Female,,,0.459868507663573
2016,London,,,E12000007,1.68413539902402
2016,East Midlands,,,E12000004,0.71966246983503
2016,East of England,,,E12000006,0.619847315294471
2016,North West,,,E12000002,1.02498426856914
2016,South East,,,E12000008,0.487464571573481
2016,South West,,,E12000009,0.525747771962524
2016,West Midlands,,,E12000005,0.499936732144587
2016,Yorkshire and The Humber,,,E12000003,0.71879582899368
2016,North East,,,E12000001,0.682633204492636
2016,London,Male,,E12000007,2.14646617454743
2016,London,Female,,E12000007,1.2021954356949
2016,East Midlands,Male,,E12000004,1.02782493400507
2016,East Midlands,Female,,E12000004,0.418513532007287
2016,East of England,Female,,E12000006,0.385991096472041
2016,East of England,Male,,E12000006,0.8604536179096129
2016,North West,Female,,E12000002,0.683296649413881
2016,North West,Male,,E12000002,1.34797761233848
2016,South East,Female,,E12000008,0.305739405638227
2016,South East,Male,,E12000008,0.674576601995757
2016,South West,Female,,E12000009,0.427898710669868
2016,South West,Male,,E12000009,0.626947455533751
2016,West Midlands,Female,,E12000005,0.375672154326121
2016,West Midlands,Male,,E12000005,0.626599351330427
2016,Yorkshire and The Humber,Female,,E12000003,0.363969494988686
2016,Yorkshire and The Humber,Male,,E12000003,1.08279336792795
2016,North East,Female,,E12000001,0.44693037048293
2016,North East,Male,,E12000001,0.927101255681392
2016,,,0 to 20,,0.165954149695806
2016,,Male,0 to 20,,0.131877722975257
2016,,Female,0 to 20,,0.189191036784539
2016,London,,0 to 20,E12000007,0.397254880496904
2016,East of England,,0 to 20,E12000006,0.264149846925163
2016,North West,,0 to 20,E12000002,0.222209877229042
2016,Yorkshire and The Humber,,0 to 20,E12000003,0.364889726675701
2016,London,Female,0 to 20,E12000007,0.54323272361496
2016,East of England,Male,0 to 20,E12000006,0.385961300946891
2016,North West,Female,0 to 20,E12000002,0.341728462563646
2016,Yorkshire and The Humber,Male,0 to 20,E12000003,0.571570647560965
2016,,,21 to 40,,1.06748206139672
2016,,Female,21 to 40,,0.695488562748543
2016,,Male,21 to 40,,1.4362082814527
2016,London,,21 to 40,E12000007,2.2902851339555
2016,East Midlands,,21 to 40,E12000004,0.936513733973908
2016,East of England,,21 to 40,E12000006,0.858129989530814
2016,North West,,21 to 40,E12000002,2.15373929524265
2016,South East,,21 to 40,E12000008,0.811556931395034
2016,South West,,21 to 40,E12000009,0.850824216622939
2016,West Midlands,,21 to 40,E12000005,0.4687940540841
2016,Yorkshire and The Humber,,21 to 40,E12000003,0.928885922805292
2016,London,Male,21 to 40,E12000007,3.09902148396643
2016,London,Female,21 to 40,E12000007,1.45935820079707
2016,East Midlands,Male,21 to 40,E12000004,1.18703620799587
2016,East Midlands,Female,21 to 40,E12000004,0.683918511109401
2016,East of England,Female,21 to 40,E12000006,0.660535139148332
2016,East of England,Male,21 to 40,E12000006,1.05546466832022
2016,North West,Female,21 to 40,E12000002,1.62121149892891
2016,North West,Male,21 to 40,E12000002,2.68240055536421
2016,South East,Female,21 to 40,E12000008,0.631336476186439
2016,South East,Male,21 to 40,E12000008,0.991705733862242
2016,South West,Female,21 to 40,E12000009,0.469540882924676
2016,South West,Male,21 to 40,E12000009,1.22335008303488
2016,West Midlands,Male,21 to 40,E12000005,0.797242603581745
2016,Yorkshire and The Humber,Female,21 to 40,E12000003,0.431207337424053
2016,Yorkshire and The Humber,Male,21 to 40,E12000003,1.42084810423341
2016,,,41 to 60,,0.986439100518947
2016,,Female,41 to 60,,0.645392492047235
2016,,Male,41 to 60,,1.32486981701339
2016,London,,41 to 60,E12000007,2.26073468340717
2016,East Midlands,,41 to 60,E12000004,1.01906673868071
2016,East of England,,41 to 60,E12000006,0.969611761390665
2016,North West,,41 to 60,E12000002,1.19369397423281
2016,South East,,41 to 60,E12000008,0.691308985430866
2016,South West,,41 to 60,E12000009,0.744784645519747
2016,West Midlands,,41 to 60,E12000005,1.06171623775542
2016,Yorkshire and The Humber,,41 to 60,E12000003,0.90796135437103
2016,North East,,41 to 60,E12000001,1.96498674335729
2016,London,Male,41 to 60,E12000007,3.05573380669427
2016,London,Female,41 to 60,E12000007,1.47126436781609
2016,East Midlands,Male,41 to 60,E12000004,1.26759782290073
2016,East Midlands,Female,41 to 60,E12000004,0.775720566834532
2016,East of England,Female,41 to 60,E12000006,0.599287566940421
2016,East of England,Male,41 to 60,E12000006,1.34833499015102
2016,North West,Female,41 to 60,E12000002,0.511507381563023
2016,North West,Male,41 to 60,E12000002,1.79081396708483
2016,South East,Female,41 to 60,E12000008,0.241616900296786
2016,South East,Male,41 to 60,E12000008,1.14992755456406
2016,South West,Female,41 to 60,E12000009,0.931075165698126
2016,South West,Male,41 to 60,E12000009,0.551634354684341
2016,West Midlands,Female,41 to 60,E12000005,0.790227519673372
2016,West Midlands,Male,41 to 60,E12000005,1.33740081501205
2016,Yorkshire and The Humber,Female,41 to 60,E12000003,0.693485123357133
2016,Yorkshire and The Humber,Male,41 to 60,E12000003,1.1255193216495
2016,North East,Female,41 to 60,E12000001,1.3716555608288
2016,North East,Male,41 to 60,E12000001,2.58657853139818
2016,,,61 and over,,0.465385451393774
2016,,Female,61 and over,,0.253709808243589
2016,,Male,61 and over,,0.713381036726936
2016,London,,61 and over,E12000007,1.46320539014061
2016,East Midlands,,61 and over,E12000004,0.812466485757462
2016,East of England,,61 and over,E12000006,0.344546483799768
2016,North West,,61 and over,E12000002,0.428004715389092
2016,South East,,61 and over,E12000008,0.381863762465465
2016,South West,,61 and over,E12000009,0.413100234640933
2016,West Midlands,,61 and over,E12000005,0.305965251526384
2016,Yorkshire and The Humber,,61 and over,E12000003,0.653509879027152
2016,London,Male,61 and over,E12000007,1.86621289417385
2016,London,Female,61 and over,E12000007,1.12820657462381
2016,East Midlands,Male,61 and over,E12000004,1.54580709486811
2016,East of England,Male,61 and over,E12000006,0.59647987402345
2016,North West,Male,61 and over,E12000002,0.660161871690938
2016,South East,Female,61 and over,E12000008,0.264780488149307
2016,South East,Male,61 and over,E12000008,0.519764567441531
2016,South West,Male,61 and over,E12000009,0.746459170922728
2016,Yorkshire and The Humber,Male,61 and over,E12000003,1.2414781393435
